,t,Y,C
20711,1.03555,-49.530029296875,75.0
20712,1.0356,-49.49951171875,75.0
20713,1.03565,-49.468994140625,75.0
20714,1.0357,-49.530029296875,75.0
20715,1.03575,-49.49951171875,75.0
20716,1.0358,-49.49951171875,75.0
20717,1.0358500000000002,-49.49951171875,75.0
20718,1.0359,-49.49951171875,75.0
20719,1.0359500000000001,-49.530029296875,75.0
20720,1.036,-49.49951171875,75.0
20721,1.0360500000000001,-49.468994140625,75.0
20722,1.0361,-49.560546875,75.0
20723,1.0361500000000001,-49.468994140625,75.0
20724,1.0362,-49.49951171875,75.0
20725,1.0362500000000001,-49.530029296875,75.0
20726,1.0363,-49.468994140625,75.0
20727,1.03635,-49.468994140625,75.0
20728,1.0364,-49.4384765625,75.0
20729,1.03645,-49.4384765625,75.0
20730,1.0365,-49.37744140625,75.0
20731,1.03655,-49.4384765625,75.0
20732,1.0366,-49.4384765625,75.0
20733,1.03665,-49.346923828125,75.0
20734,1.0367,-49.37744140625,75.0
20735,1.03675,-49.407958984375,75.0
20736,1.0368,-49.407958984375,75.0
20737,1.03685,-49.346923828125,75.0
20738,1.0369000000000002,-49.37744140625,75.0
20739,1.03695,-49.4384765625,75.0
20740,1.0370000000000001,-49.37744140625,75.0
20741,1.03705,-49.407958984375,75.0
20742,1.0371000000000001,-49.37744140625,75.0
20743,1.03715,-49.37744140625,75.0
20744,1.0372000000000001,-49.37744140625,75.0
20745,1.03725,-49.346923828125,75.0
20746,1.0373,-49.346923828125,75.0
20747,1.03735,-49.31640625,75.0
20748,1.0374,-49.31640625,75.0
20749,1.03745,-49.31640625,75.0
20750,1.0375,-49.37744140625,75.0
20751,1.03755,-49.346923828125,75.0
20752,1.0376,-49.346923828125,75.0
20753,1.03765,-49.31640625,75.0
20754,1.0377,-49.346923828125,75.0
20755,1.03775,-49.37744140625,75.0
20756,1.0378,-49.31640625,75.0
20757,1.03785,-49.346923828125,75.0
20758,1.0379,-49.37744140625,75.0
20759,1.0379500000000002,-49.37744140625,75.0
20760,1.038,-49.346923828125,75.0
20761,1.0380500000000001,-49.346923828125,75.0
20762,1.0381,-49.37744140625,75.0
20763,1.0381500000000001,-49.407958984375,75.0
20764,1.0382,-49.4384765625,75.0
20765,1.0382500000000001,-49.31640625,75.0
20766,1.0383,-49.37744140625,75.0
20767,1.03835,-49.407958984375,75.0
20768,1.0384,-49.407958984375,75.0
20769,1.03845,-49.31640625,75.0
20770,1.0385,-49.346923828125,75.0
